time	V(N002,VDD)*Id(M1)+V(N002,VDD)*Ig(M1)	V(N003,VDD)*Id(M2)+V(N002,VDD)*Ig(M2)	V(N003,VDD)*Id(M3)+V(N001,VDD)*Ig(M3)	V(N001,VDD)*Id(M5)+V(N003,VDD)*Ig(M5)	V(Vout,VDD)*Id(M7)+V(N001,VDD)*Ig(M7)	V(Vout)*Id(M8)+V(N001)*Ig(M8)	V(N001)*Id(M6)+V(N003)*Ig(M6)	V(N003)*Id(M4)+V(Vout)*Ig(M4)	V(N003)*I(C1)	V(Vout)*I(C2)
2.084220041458398e-06	1.135878e-07	2.352258e-08	4.889675e-08	-3.573754e-10	2.441814e-09	1.215279e-09	-5.553456e-09	2.056102e-07	-1.150955e-08	2.998109e-09
2.093985666458398e-06	1.129996e-07	4.941659e-08	9.278482e-08	2.296592e-09	-7.955004e-10	-2.857161e-10	-3.151965e-09	1.543068e-07	-6.621108e-09	-9.461697e-11
2.103751291458398e-06	1.119714e-07	6.917708e-08	1.151671e-07	7.984545e-09	-3.629344e-10	-1.117366e-10	-1.622888e-09	9.628499e-08	-2.915797e-09	1.677051e-10
2.113516916458398e-06	1.119785e-07	8.642430e-08	9.376051e-08	2.852063e-08	-5.640537e-09	-1.850909e-09	-1.189573e-09	5.082894e-08	-1.773541e-09	1.170581e-09
2.123282541458398e-06	1.121869e-07	1.067347e-07	6.967303e-09	5.903916e-08	-1.212863e-08	-2.048340e-09	2.130617e-09	1.356306e-08	-3.512737e-10	3.732626e-09
2.124503244583398e-06	1.116717e-07	1.081251e-07	-6.782047e-10	5.798612e-08	-1.237019e-08	-6.605494e-10	2.929951e-09	1.097780e-08	-1.804108e-10	5.082614e-09
2.126944650833398e-06	1.104415e-07	1.081183e-07	-6.875313e-10	4.616401e-08	-1.079210e-08	9.676767e-09	4.223223e-09	6.451253e-09	-3.628639e-11	4.346722e-09
2.131827463333398e-06	1.088696e-07	1.027918e-07	1.201442e-09	1.995462e-08	-4.802875e-09	5.630067e-08	3.620286e-09	-5.808250e-09	2.679841e-10	-2.014001e-08
2.140388844288536e-06	1.046319e-07	7.502964e-08	-2.429924e-09	-6.346254e-09	5.338111e-09	4.816549e-08	3.186611e-10	-9.894266e-10	6.266014e-09	-1.882412e-08
2.147501849401708e-06	1.030268e-07	4.429753e-08	-2.949003e-09	-7.201273e-09	2.334876e-09	4.682615e-09	2.252610e-08	3.742457e-09	1.655879e-08	-1.642613e-09
2.155182438614084e-06	1.053949e-07	1.674742e-08	4.072492e-09	-3.560163e-10	1.225141e-08	-1.217641e-08	5.908282e-08	2.818447e-09	1.554242e-08	2.969887e-11
2.164948063614084e-06	1.086218e-07	2.294328e-09	1.246923e-08	5.171861e-09	5.639724e-08	-1.670083e-09	2.423248e-08	9.577507e-10	5.011782e-09	4.212975e-09
2.174657526446632e-06	1.144487e-07	1.141018e-09	-4.661232e-09	-2.312184e-09	3.155929e-08	3.614102e-09	-1.007231e-08	8.536814e-08	-1.843517e-08	2.089857e-08
2.184423151446632e-06	1.179061e-07	4.309978e-08	-1.476577e-09	2.498924e-08	-2.509157e-09	4.734893e-10	-1.093095e-08	9.217980e-08	-1.521437e-08	1.116142e-08
2.194121583660920e-06	1.057922e-07	1.027014e-07	-4.321736e-09	4.451290e-08	-1.423634e-08	3.499701e-09	2.682173e-09	5.049617e-09	7.640798e-10	1.350601e-08
2.195307217030709e-06	1.060117e-07	1.049143e-07	-3.997798e-09	4.129955e-08	-1.265974e-08	5.837895e-09	3.244500e-09	4.278066e-09	3.653905e-10	1.242992e-08
2.197678483770286e-06	1.091956e-07	1.062659e-07	5.141896e-10	3.146911e-08	-7.433803e-09	2.194880e-08	4.515582e-09	3.054476e-09	4.273824e-11	-7.766697e-10
2.202421017249440e-06	1.081914e-07	9.815843e-08	7.870658e-10	9.832083e-09	-1.762413e-09	6.731859e-08	2.333366e-09	-7.848615e-09	7.200972e-10	-2.705305e-08
2.210819195876187e-06	1.038375e-07	6.613559e-08	-2.817217e-09	-7.622449e-09	5.971868e-09	3.287903e-08	1.558961e-09	2.763064e-09	9.246658e-09	-1.140921e-08
2.217211530040455e-06	1.031175e-07	3.847871e-08	-2.540747e-09	-6.271385e-09	2.885488e-10	-5.113446e-10	2.911890e-08	3.872989e-09	1.802537e-08	-4.193625e-10
2.224417129758779e-06	1.056943e-07	1.428499e-08	4.745015e-09	3.490636e-10	1.340337e-08	-1.326514e-08	6.146767e-08	1.971919e-09	1.497044e-08	3.802166e-10
2.234182754758779e-06	1.088812e-07	1.847709e-09	1.205173e-08	4.962562e-09	5.500523e-08	5.977821e-10	2.145505e-08	6.627493e-09	4.014522e-09	6.493576e-09
2.243875556726497e-06	1.143732e-07	1.578974e-09	-1.260357e-09	-2.078428e-09	2.634641e-08	4.170797e-09	-9.427958e-09	9.832906e-08	-1.808905e-08	2.153807e-08
2.253641181726497e-06	1.178308e-07	4.411044e-08	1.200289e-08	2.486446e-08	-2.499135e-09	-2.318686e-10	-9.246520e-09	9.989500e-08	-1.523430e-08	6.464201e-09
2.262866333077149e-06	1.068852e-07	1.015368e-07	2.328045e-10	5.303990e-08	-1.612179e-08	-4.428855e-10	1.646630e-09	8.411156e-09	8.581400e-10	1.157884e-08
2.264087036202149e-06	1.068221e-07	1.038093e-07	-2.792288e-09	5.051561e-08	-1.482174e-08	7.366893e-10	2.090879e-09	7.122464e-09	5.048804e-10	1.172598e-08
2.266528442452149e-06	1.096219e-07	1.056238e-07	-9.521299e-10	4.167654e-08	-9.626231e-09	6.379996e-09	3.458988e-09	8.387558e-09	-1.007404e-11	5.806147e-09
2.271411254952149e-06	1.096593e-07	1.065443e-07	2.018931e-09	2.226251e-08	-5.244427e-09	3.428116e-08	4.748895e-09	-9.627230e-10	8.321261e-11	-6.523127e-09
2.272607323567347e-06	1.090458e-07	1.052350e-07	2.045154e-09	1.566755e-08	-3.979808e-09	5.135399e-08	4.072119e-09	-6.371238e-09	2.024285e-10	-1.579491e-08
2.274999460797742e-06	1.071608e-07	9.768867e-08	-7.780603e-12	2.987940e-09	-7.862989e-10	8.364151e-08	1.135020e-09	-1.498702e-08	1.118154e-09	-3.573607e-08
2.279783735258532e-06	1.041031e-07	7.596749e-08	-3.283152e-09	-8.081168e-09	5.450295e-09	6.365889e-08	-8.939513e-10	-8.520759e-09	6.567652e-09	-2.788345e-08
2.285192782477809e-06	1.029348e-07	5.025932e-08	-2.942969e-09	-7.665222e-09	5.077468e-09	1.488908e-08	1.027311e-08	2.900046e-09	1.508317e-08	-4.700914e-09
2.292077287947964e-06	1.046016e-07	2.322791e-08	1.675870e-09	-2.091099e-09	1.810634e-09	-8.868659e-09	4.970558e-08	3.690629e-09	1.721185e-08	-1.643487e-11
2.301492068532189e-06	1.080256e-07	4.181956e-09	1.239437e-08	5.093492e-09	4.010706e-08	-6.322716e-09	3.204528e-08	-8.664024e-10	7.297186e-09	2.396918e-09
2.310107934192854e-06	1.109806e-07	7.363683e-10	-3.465327e-10	-6.028158e-10	3.974870e-08	2.531440e-09	-1.095767e-09	4.551820e-08	-5.035266e-09	1.536209e-08
2.319873559192854e-06	1.148395e-07	1.499269e-08	4.317900e-09	-6.258955e-10	9.448583e-09	2.694163e-09	-9.042161e-09	1.239012e-07	-1.654806e-08	1.555291e-08
2.329639184192854e-06	1.144903e-07	6.253198e-08	6.292969e-08	4.856611e-09	3.891008e-09	1.633300e-09	-2.926591e-09	9.988214e-08	-6.645353e-09	7.688756e-09
2.330859887317854e-06	1.143071e-07	6.808835e-08	7.266503e-08	6.321126e-09	2.932449e-09	1.327267e-09	-2.762595e-09	9.222511e-08	-5.869805e-09	6.533074e-09
2.333301293567854e-06	1.143502e-07	7.740960e-08	8.223031e-08	1.422702e-08	6.088314e-10	4.365768e-10	-2.699015e-09	7.518097e-08	-5.231463e-09	2.011699e-09
2.338184106067854e-06	1.133439e-07	9.186293e-08	6.961501e-08	3.444887e-08	-5.846598e-09	-1.622157e-09	-1.138270e-09	4.108597e-08	-2.315041e-09	1.928306e-09
2.347949731067854e-06	1.100262e-07	1.074261e-07	2.588852e-09	4.897941e-08	-1.158202e-08	2.884307e-09	3.889093e-09	9.034087e-09	-9.733646e-12	8.119217e-09
2.349170434192854e-06	1.099036e-07	1.082744e-07	-1.111571e-09	4.512548e-08	-1.065882e-08	6.295699e-09	4.647732e-09	7.553846e-09	8.249625e-13	7.536364e-09
2.351611840442854e-06	1.096979e-07	1.075120e-07	1.219084e-09	3.060083e-08	-7.530589e-09	3.198878e-08	4.973179e-09	-3.099210e-10	2.660272e-11	-5.440788e-09
2.356494652942853e-06	1.070403e-07	9.988209e-08	-4.039901e-10	7.889807e-10	-8.280036e-10	1.079246e-07	4.745466e-10	-2.524153e-08	9.495091e-10	-4.797520e-08
2.357414458758807e-06	1.059525e-07	9.612091e-08	-1.838499e-09	-4.087466e-09	7.555694e-10	1.127960e-07	-9.604098e-10	-2.651574e-08	1.730665e-09	-5.179153e-08
2.359254070390716e-06	1.040515e-07	8.565681e-08	-3.802029e-09	-9.321546e-09	3.901450e-09	9.609140e-08	-2.250132e-09	-2.112793e-08	4.489472e-09	-4.489357e-08
2.362933293654531e-06	1.030150e-07	6.620216e-08	-3.765550e-09	-9.532936e-09	6.415095e-09	4.616755e-08	1.087009e-09	-5.929712e-09	1.022246e-08	-1.935688e-08
2.370291740182163e-06	1.037376e-07	3.291791e-08	-1.345784e-09	-4.622825e-09	5.979066e-10	-1.747468e-09	3.526955e-08	4.532331e-09	1.773763e-08	-8.371196e-10
2.377368460342410e-06	1.062383e-07	1.157952e-08	6.736217e-09	1.799619e-09	1.767687e-08	-1.172802e-08	5.547973e-08	1.680695e-09	1.338801e-08	2.204934e-10
2.387134085342410e-06	1.092313e-07	1.522707e-09	1.050618e-08	4.214931e-09	5.388117e-08	1.403942e-10	1.571093e-08	2.093740e-08	2.592602e-09	9.701696e-09
2.396899710342410e-06	1.137239e-07	2.899130e-09	4.555110e-09	-1.925905e-09	2.091376e-08	4.551119e-09	-7.890722e-09	1.267045e-07	-1.555557e-08	2.114085e-08
2.406665335342410e-06	1.205018e-07	4.751347e-08	7.242290e-08	4.942069e-09	5.550547e-09	-1.925320e-10	-1.002402e-08	1.648481e-07	-2.220212e-08	-1.552498e-08
2.407879904904229e-06	1.187922e-07	5.549730e-08	8.800211e-08	5.344620e-09	4.644381e-09	-1.719928e-10	-7.293326e-09	1.472089e-07	-1.610140e-08	-1.330733e-08
2.410309044027866e-06	1.135302e-07	6.197108e-08	1.078473e-07	4.090538e-09	1.413150e-09	3.849025e-10	-2.466024e-09	1.179518e-07	-5.054863e-09	-1.161835e-09
2.415167322275140e-06	1.115655e-07	6.968562e-08	1.193767e-07	7.091081e-09	-4.149551e-10	-1.021162e-10	-1.330240e-09	9.491780e-08	-2.338694e-09	4.350717e-10
2.424883878769688e-06	1.121331e-07	8.686656e-08	9.084563e-08	2.958989e-08	-5.758867e-09	-1.851551e-09	-1.208283e-09	5.004649e-08	-1.866539e-09	1.382789e-09
2.434649503769688e-06	1.118284e-07	1.068685e-07	6.396028e-09	5.860898e-08	-1.287116e-08	-1.207662e-09	2.338602e-09	1.189699e-08	-3.474256e-10	5.275527e-09
2.435870206894688e-06	1.113693e-07	1.081824e-07	-9.301498e-10	5.711518e-08	-1.276149e-08	1.412733e-10	3.154456e-09	9.765390e-09	-1.778352e-10	6.240890e-09
2.438311613144688e-06	1.103452e-07	1.081892e-07	-5.629784e-10	4.468858e-08	-1.049399e-08	1.168474e-08	4.403053e-09	5.790738e-09	-2.894978e-11	3.640801e-09
2.443194425644688e-06	1.089194e-07	1.026338e-07	1.326995e-09	1.936163e-08	-4.390015e-09	5.761697e-08	3.655575e-09	-6.009534e-09	2.615446e-10	-2.082841e-08
2.452960050644688e-06	1.042823e-07	7.148416e-08	-2.560442e-09	-7.270065e-09	5.866787e-09	3.398317e-08	7.636851e-10	3.217810e-09	7.465031e-09	-1.148030e-08
2.459731258157568e-06	1.028843e-07	4.263326e-08	-3.034226e-09	-7.243647e-09	7.807792e-10	9.421538e-10	2.536672e-08	3.702590e-09	1.742582e-08	-4.411842e-10
2.467174586099520e-06	1.054321e-07	1.621955e-08	3.804729e-09	-4.710340e-10	1.254466e-08	-1.299647e-08	6.211738e-08	2.938863e-09	1.546193e-08	1.569976e-11
2.476940211099520e-06	1.086621e-07	2.148563e-09	1.254331e-08	5.208377e-09	6.197686e-08	-1.243977e-09	2.387679e-08	-8.191903e-10	4.863625e-09	2.701973e-09
2.486100201540822e-06	1.125238e-07	-1.823634e-10	-4.511323e-09	-2.696794e-09	3.853090e-08	3.373144e-09	-6.886211e-09	6.319876e-08	-1.168805e-08	2.034602e-08
2.494864800767066e-06	1.169242e-07	2.228042e-08	1.913744e-09	4.413620e-09	5.714900e-09	2.131646e-09	-1.174300e-08	1.206007e-07	-2.013646e-08	1.430110e-08
2.504243170399795e-06	1.146062e-07	8.892409e-08	4.118153e-08	2.672895e-08	-2.656318e-09	3.157323e-10	-1.549246e-09	4.535277e-08	-3.464132e-09	5.091545e-09
2.505463873524795e-06	1.140516e-07	9.525726e-08	3.943451e-08	3.368123e-08	-4.870850e-09	-5.190289e-10	-9.608908e-10	3.436711e-08	-2.277733e-09	5.211668e-09
2.507905279774795e-06	1.131133e-07	1.017300e-07	2.273249e-08	4.855908e-08	-9.291033e-09	-1.881466e-09	2.998667e-10	2.134813e-08	-1.124185e-09	4.894157e-09
2.512788092274794e-06	1.102198e-07	1.071396e-07	-3.299047e-10	5.084246e-08	-1.198878e-08	1.588250e-09	3.376974e-09	9.284874e-09	-1.584417e-11	8.107850e-09
2.514008795399794e-06	1.099761e-07	1.077351e-07	-1.676841e-09	4.670721e-08	-1.102451e-08	4.263231e-09	4.133481e-09	8.206423e-09	3.834908e-12	7.934014e-09
2.516450201649794e-06	1.098789e-07	1.074926e-07	6.869815e-10	3.372617e-08	-8.027069e-09	2.430719e-08	4.816409e-09	2.207809e-09	6.952813e-12	-1.880824e-09
2.521333014149794e-06	1.077487e-07	1.019319e-07	6.739291e-10	5.211077e-09	-1.868673e-09	9.276602e-08	1.754291e-09	-2.019354e-08	5.969131e-10	-3.914503e-08
2.522348320979837e-06	1.066229e-07	9.825229e-08	-7.647631e-10	-6.953342e-10	-2.909511e-10	1.024999e-07	1.568576e-10	-2.286819e-08	1.240814e-09	-4.556481e-08
2.524378934639924e-06	1.044368e-07	8.717718e-08	-3.291514e-09	-8.003963e-09	3.071634e-09	9.541924e-08	-1.839587e-09	-2.033745e-08	3.951998e-09	-4.418970e-08
2.528440161960098e-06	1.030503e-07	6.587722e-08	-3.664937e-09	-9.337950e-09	6.265225e-09	4.575903e-08	8.678541e-10	-5.543372e-09	1.029570e-08	-1.904837e-08
2.535055200168165e-06	1.034824e-07	3.569488e-08	-1.759649e-09	-5.208462e-09	1.458529e-09	9.031644e-10	2.929456e-08	4.629061e-09	1.782117e-08	-1.118779e-09
2.541950607763012e-06	1.058549e-07	1.352594e-08	5.637821e-09	1.023307e-09	1.516405e-08	-1.154782e-08	5.585980e-08	2.187417e-09	1.457766e-08	1.181968e-10
2.551716232763012e-06	1.089820e-07	1.791988e-09	1.131065e-08	4.620385e-09	5.417932e-08	-9.170090e-10	1.873944e-08	1.317598e-08	3.602418e-09	8.434897e-09
2.561481857763012e-06	1.144944e-07	2.621544e-09	9.849951e-10	-1.940413e-09	2.262969e-08	4.295388e-09	-9.492188e-09	1.127138e-07	-1.834187e-08	2.147889e-08
2.571247482763012e-06	1.175763e-07	4.536707e-08	1.947247e-08	2.419168e-08	-2.843403e-09	-5.643710e-10	-8.849541e-09	1.043492e-07	-1.488368e-08	4.262375e-09
2.581013107763013e-06	1.123624e-07	9.513024e-08	1.799326e-08	4.169292e-08	-8.852783e-09	4.965767e-09	9.786115e-10	2.262661e-08	-1.226714e-09	-1.193523e-09
2.590778732763013e-06	1.123025e-07	1.024967e-07	3.610309e-09	2.088175e-08	-2.534169e-09	2.922113e-08	4.213160e-09	9.327298e-09	-1.243102e-09	-1.309640e-08
2.591999435888012e-06	1.116492e-07	1.015164e-07	2.730678e-09	1.598726e-08	-2.083996e-09	3.818962e-08	3.656294e-09	5.050735e-09	-8.778507e-10	-1.711331e-08
2.594440842138012e-06	1.079554e-07	9.437314e-08	-1.869331e-10	3.216776e-09	-9.556230e-10	6.125927e-08	9.508193e-10	-6.119107e-09	1.233772e-09	-2.602322e-08
2.599323654638012e-06	1.041764e-07	7.231677e-08	-2.875177e-09	-7.000971e-09	3.356831e-09	5.895127e-08	2.631484e-10	-6.608093e-09	7.379464e-09	-2.587144e-08
2.606430856970287e-06	1.036658e-07	4.109819e-08	-1.745741e-09	-5.555070e-09	3.660396e-09	1.084580e-08	2.289192e-08	3.639785e-09	1.574081e-08	-5.144240e-09
2.614973825835261e-06	1.060755e-07	1.342382e-08	6.827926e-09	1.682532e-09	1.994765e-08	-9.508687e-09	4.786405e-08	2.400676e-09	1.374417e-08	8.757513e-12
2.624739450835262e-06	1.090055e-07	1.781106e-09	1.035299e-08	4.230814e-09	5.509836e-08	-1.934968e-09	1.589909e-08	1.626360e-08	3.471434e-09	9.284561e-09
2.634505075835262e-06	1.143709e-07	2.976013e-09	2.308964e-09	-1.990205e-09	2.157691e-08	4.370795e-09	-9.196158e-09	1.193208e-07	-1.784074e-08	2.141504e-08
2.644270700835262e-06	1.174001e-07	4.494444e-08	2.521926e-08	2.194489e-08	-2.235601e-09	-4.759404e-10	-8.610458e-09	1.107302e-07	-1.501312e-08	3.453967e-09
2.654036325835262e-06	1.127841e-07	9.485405e-08	2.384809e-08	4.382636e-08	-8.969277e-09	2.777050e-09	6.060072e-10	2.608855e-08	-1.520712e-09	1.514895e-10
2.663801950835262e-06	1.095442e-07	1.030145e-07	4.551684e-09	2.290123e-08	-4.556438e-09	4.276273e-08	2.923887e-09	-1.060017e-09	8.747318e-11	-1.462652e-08
2.673567575835262e-06	1.059776e-07	8.176249e-08	-1.240250e-09	-2.811600e-09	3.812587e-09	4.698937e-08	1.233401e-09	1.535292e-09	3.834330e-09	-1.779232e-08
2.683333200835262e-06	1.034321e-07	4.209435e-08	-2.870313e-09	-6.512181e-09	1.723726e-09	2.956487e-09	3.402916e-08	3.590635e-09	1.576427e-08	-1.922670e-09
2.693098825835262e-06	1.065668e-07	1.116320e-08	6.950943e-09	1.756542e-09	2.123027e-08	-1.277286e-08	5.755376e-08	1.273059e-09	1.202957e-08	2.144302e-10
2.702864450835262e-06	1.092819e-07	1.425717e-09	1.063408e-08	4.274402e-09	5.483519e-08	-5.105451e-10	1.620012e-08	2.002150e-08	2.488868e-09	9.626679e-09
2.712630075835262e-06	1.136697e-07	2.736983e-09	4.439087e-09	-1.928754e-09	2.123757e-08	4.567554e-09	-7.839472e-09	1.255030e-07	-1.545448e-08	2.120544e-08
2.722395700835262e-06	1.197280e-07	4.688113e-08	7.230977e-08	5.019239e-09	6.158781e-09	-1.115441e-09	-1.008645e-08	1.669283e-07	-2.238181e-08	-1.571859e-08
2.723616403960262e-06	1.181564e-07	5.484104e-08	8.791570e-08	5.350906e-09	5.102493e-09	-8.747743e-10	-7.347390e-09	1.494266e-07	-1.624788e-08	-1.346028e-08
2.726057810210262e-06	1.134270e-07	6.129162e-08	1.077270e-07	3.890564e-09	1.426966e-09	3.943132e-10	-2.466070e-09	1.198201e-07	-5.064654e-09	-1.118885e-09
2.730940622710261e-06	1.114840e-07	6.863019e-08	1.201706e-07	6.259624e-09	-2.881903e-10	-5.641877e-11	-1.268715e-09	9.777230e-08	-2.253317e-09	4.287495e-10
2.740706247710261e-06	1.121994e-07	8.366909e-08	1.128589e-07	1.686613e-08	-2.414558e-09	-7.878449e-10	-1.305314e-09	6.051841e-08	-1.982722e-09	1.092677e-09
2.741926950835261e-06	1.124518e-07	8.635832e-08	1.077347e-07	2.033221e-08	-3.057447e-09	-1.017350e-09	-1.366452e-09	5.464867e-08	-2.081986e-09	9.666334e-10
2.744368357085261e-06	1.128174e-07	9.290531e-08	8.518429e-08	3.353192e-08	-6.109589e-09	-2.067420e-09	-1.226327e-09	3.950778e-08	-1.914223e-09	8.655652e-10
2.749251169585261e-06	1.120490e-07	1.017730e-07	3.972809e-08	4.921536e-08	-1.072399e-08	-8.838230e-11	6.278708e-10	1.846478e-08	-7.105791e-10	2.183701e-09
2.759016794585261e-06	1.084783e-07	9.779382e-08	4.973871e-09	2.188761e-08	-5.845535e-09	4.804289e-08	2.449303e-09	-9.907456e-10	6.258870e-10	-1.811374e-08
2.768782419585261e-06	1.046878e-07	6.818141e-08	-2.082159e-09	-4.224001e-09	3.501050e-09	4.515613e-08	4.118026e-09	1.722685e-09	7.555986e-09	-1.797052e-08
2.778548044585261e-06	1.044651e-07	3.032482e-08	2.258169e-11	-3.545942e-09	8.877516e-10	-3.448714e-09	4.336941e-08	3.757594e-09	1.582837e-08	-1.555741e-09
2.788313669585261e-06	1.074559e-07	6.591964e-09	1.022624e-08	4.022642e-09	2.935342e-08	-8.494905e-09	3.945186e-08	-4.439791e-11	9.274300e-09	1.751005e-09
2.798079294585261e-06	1.105291e-07	1.080253e-09	4.636732e-09	1.318017e-09	4.219184e-08	2.665559e-09	3.357596e-09	4.909223e-08	-3.057366e-09	1.421546e-08
2.807844919585261e-06	1.163152e-07	8.709831e-09	1.210500e-08	-1.170749e-10	1.371489e-08	5.648007e-09	-9.477001e-09	1.758454e-07	-2.599283e-08	1.087217e-08
2.809065622710261e-06	1.170987e-07	1.336633e-08	1.701508e-08	-4.805377e-11	1.179491e-08	5.123218e-09	-1.042390e-08	1.890409e-07	-2.709228e-08	7.652113e-09
2.811507028960261e-06	1.170955e-07	2.603971e-08	3.440887e-08	2.007805e-10	7.294232e-09	3.067373e-09	-9.831456e-09	1.918791e-07	-2.189729e-08	5.128236e-09
2.816389841460261e-06	1.140125e-07	4.876382e-08	8.877288e-08	1.905428e-09	2.500124e-09	9.335187e-10	-3.872355e-09	1.542294e-07	-8.122254e-09	2.229243e-10
2.817610544585261e-06	1.130686e-07	5.239652e-08	1.000396e-07	1.980541e-09	1.698721e-09	6.101050e-10	-2.768798e-09	1.450622e-07	-5.744131e-09	-6.320001e-11
2.820051950835261e-06	1.118313e-07	5.588451e-08	1.109002e-07	2.112225e-09	8.061106e-10	3.111916e-10	-1.652020e-09	1.347403e-07	-3.359322e-09	1.874170e-10
2.824934763335261e-06	1.109664e-07	6.027787e-08	1.210312e-07	2.677827e-09	1.864642e-11	1.754453e-11	-9.341559e-10	1.216990e-07	-1.776367e-09	8.470915e-11
2.834700388335261e-06	1.109846e-07	6.809016e-08	1.256297e-07	5.561954e-09	-6.322661e-10	-2.261172e-10	-9.420420e-10	9.931385e-08	-1.599963e-09	-3.791459e-12
2.844466013335261e-06	1.120147e-07	8.179160e-08	1.019559e-07	2.293193e-08	-4.214541e-09	-1.483011e-09	-1.457735e-09	6.213666e-08	-2.163650e-09	4.613359e-10
2.854231638335261e-06	1.117815e-07	9.890141e-08	4.237701e-08	4.417845e-08	-9.687752e-09	1.672463e-09	7.785568e-10	2.172598e-08	-7.756260e-10	1.907285e-09
2.863997263335261e-06	1.082965e-07	9.645973e-08	4.187563e-09	2.115047e-08	-5.727691e-09	4.958659e-08	2.356923e-09	-8.120626e-10	7.833698e-10	-1.880218e-08
2.873762888335261e-06	1.044446e-07	6.549579e-08	-2.159960e-09	-4.326214e-09	3.621804e-09	4.403005e-08	5.466171e-09	1.714390e-09	8.443918e-09	-1.749371e-08
2.883528513335261e-06	1.046620e-07	2.790537e-08	8.091111e-10	-2.960245e-09	1.139170e-09	-5.189040e-09	4.636321e-08	3.576856e-09	1.575107e-08	-1.264416e-09
2.893294138335261e-06	1.076483e-07	5.708100e-09	1.083241e-08	4.366347e-09	3.064185e-08	-8.448419e-09	3.659871e-08	-9.576088e-11	8.611950e-09	2.897556e-09
2.903059763335261e-06	1.114336e-07	1.213025e-09	7.327748e-10	-3.488972e-10	3.453871e-08	2.649896e-09	-1.030506e-09	5.476962e-08	-6.976219e-09	1.538721e-08
2.912825388335261e-06	1.154832e-07	1.887749e-08	6.756045e-09	6.312356e-10	8.397760e-09	2.635824e-09	-9.516704e-09	1.271255e-07	-1.754484e-08	1.482842e-08
2.922591013335261e-06	1.145582e-07	7.325619e-08	7.010453e-08	9.662662e-09	2.392497e-09	7.801539e-10	-2.370899e-09	7.932634e-08	-4.961507e-09	6.060309e-09
2.923811716460261e-06	1.142667e-07	7.914234e-08	7.743222e-08	1.263337e-08	1.125436e-09	4.201180e-10	-2.113638e-09	6.935173e-08	-4.144930e-09	5.170381e-09
2.926253122710261e-06	1.141139e-07	8.813839e-08	7.240440e-08	2.636793e-08	-2.846863e-09	-7.837795e-10	-1.874817e-09	5.070026e-08	-3.438260e-09	2.016577e-09
2.931135935210260e-06	1.127100e-07	9.989553e-08	4.135016e-08	4.639470e-08	-9.435011e-09	-7.602990e-10	2.219208e-10	2.311930e-08	-1.126854e-09	2.437933e-09
2.940901560210260e-06	1.085300e-07	9.751752e-08	6.643638e-09	2.366802e-08	-6.514883e-09	4.359379e-08	2.402614e-09	7.874643e-10	6.264789e-10	-1.569783e-08
2.950667185210261e-06	1.047124e-07	6.819640e-08	-2.007388e-09	-3.477645e-09	2.798515e-09	4.877022e-08	3.897481e-09	6.999197e-10	7.506733e-09	-1.986190e-08
2.960432810210261e-06	1.045365e-07	3.078791e-08	2.936954e-10	-3.372091e-09	2.029015e-09	-9.329834e-10	4.045113e-08	4.310969e-09	1.555956e-08	-2.331939e-09
2.970198435210261e-06	1.074011e-07	6.888174e-09	1.018326e-08	4.019084e-09	3.185717e-08	-7.413830e-09	3.739877e-08	9.508345e-11	9.470253e-09	5.397791e-10
2.979964060210261e-06	1.100398e-07	8.978136e-10	5.194260e-09	1.798071e-09	5.017281e-08	2.264875e-09	4.644169e-09	3.984318e-08	-8.773193e-10	1.290289e-08
2.989729685210261e-06	1.124821e-07	4.960487e-09	9.985823e-09	-1.088658e-09	1.631632e-08	4.443873e-09	-5.037479e-09	1.566100e-07	-1.027256e-08	1.922490e-08
2.999495310210261e-06	1.132829e-07	2.541212e-08	5.381494e-08	-1.636181e-10	2.576972e-09	1.223902e-09	-4.915419e-09	2.059033e-07	-1.028893e-08	2.498556e-09
3.009260935210261e-06	1.123519e-07	4.718929e-08	9.606304e-08	1.353895e-09	-6.160859e-10	-2.224042e-10	-2.534313e-09	1.622812e-07	-5.436103e-09	-7.879764e-11
3.019026560210261e-06	1.112543e-07	6.118185e-08	1.186698e-07	3.346509e-09	1.152413e-10	5.831659e-11	-1.173528e-09	1.187417e-07	-2.236275e-09	1.317766e-10
3.028792185210261e-06	1.111796e-07	7.144665e-08	1.245642e-07	7.996681e-09	-1.092207e-09	-3.940585e-10	-1.080819e-09	9.026375e-08	-1.759886e-09	-2.853946e-11
3.038557810210261e-06	1.120912e-07	8.647832e-08	9.155219e-08	2.892864e-08	-5.636878e-09	-1.855063e-09	-1.222804e-09	5.061934e-08	-1.867986e-09	1.092580e-09
3.048323435210261e-06	1.115503e-07	1.062615e-07	6.952221e-09	5.759727e-08	-1.359715e-08	-8.136038e-10	2.081463e-09	1.103163e-08	-3.110255e-10	6.743833e-09
3.049544138335261e-06	1.111496e-07	1.076428e-07	-5.299174e-10	5.649161e-08	-1.329782e-08	2.467412e-10	2.869454e-09	9.214386e-09	-1.631067e-10	7.421906e-09
3.051985544585261e-06	1.103658e-07	1.079324e-07	-6.728755e-10	4.539973e-08	-1.058233e-08	9.843192e-09	4.209089e-09	6.524893e-09	-3.723654e-11	4.328616e-09
